held_out_zone,seed,price_id,n_min,nu,beta,state_count
zone6,0,R10,10,100,1.0,9
zone6,0,R10,20,0,1.0,1
zone6,0,R10,30,100,1.0,1
zone6,0,R10,50,0,1.0,1299
zone6,0,R10,50,10,1.0,1551
zone6,0,R10,50,30,1.0,1648
zone6,0,R10,50,60,1.0,1014
zone6,0,R10,50,100,1.0,803
zone6,0,R20,10,0,1.0,116
zone6,0,R20,10,10,1.0,95
zone6,0,R20,10,30,1.0,90
zone6,0,R20,10,60,1.0,60
zone6,0,R20,10,100,1.0,21
zone6,0,R20,20,10,1.0,2
zone6,0,R20,30,10,1.0,1
zone6,0,R20,30,60,1.0,1
zone6,0,R20,30,100,1.0,1
zone6,0,R20,50,0,1.0,1278
zone6,0,R20,50,10,1.0,1609
zone6,0,R20,50,30,1.0,1576
zone6,0,R20,50,60,1.0,1021
zone6,0,R20,50,100,1.0,729
zone6,1,R01,10,0,1.0,538
zone6,1,R01,10,10,1.0,586
zone6,1,R01,10,30,1.0,593
zone6,1,R01,10,60,1.0,440
zone6,1,R01,10,100,1.0,252
zone6,1,R01,20,0,1.0,11
zone6,1,R01,20,10,1.0,4
zone6,1,R01,20,30,1.0,1
zone6,1,R01,30,0,1.0,15
zone6,1,R01,30,30,1.0,1
zone6,1,R01,30,100,1.0,2
zone6,1,R01,50,0,1.0,935
zone6,1,R01,50,10,1.0,880
zone6,1,R01,50,30,1.0,1027
zone6,1,R01,50,60,1.0,758
zone6,1,R01,50,100,1.0,557
zone6,1,R02,10,0,1.0,308
zone6,1,R02,10,10,1.0,338
zone6,1,R02,10,30,1.0,284
zone6,1,R02,10,60,1.0,199
zone6,1,R02,10,100,1.0,129
zone6,1,R02,20,0,1.0,7
zone6,1,R02,20,10,1.0,1
zone6,1,R02,30,0,1.0,5
zone6,1,R02,30,100,1.0,1
zone6,1,R02,50,0,1.0,1192
zone6,1,R02,50,10,1.0,1179
zone6,1,R02,50,30,1.0,1329
zone6,1,R02,50,60,1.0,930
zone6,1,R02,50,100,1.0,698
zone6,1,R05P6179775281,10,0,1.0,130
zone6,1,R05P6179775281,10,10,1.0,77
zone6,1,R05P6179775281,10,30,1.0,74
zone6,1,R05P6179775281,10,60,1.0,50
zone6,1,R05P6179775281,10,100,1.0,25
zone6,1,R05P6179775281,20,30,1.0,1
zone6,1,R05P6179775281,30,0,1.0,2
zone6,1,R05P6179775281,30,60,1.0,1
zone6,1,R05P6179775281,30,100,1.0,1
zone6,1,R05P6179775281,50,0,1.0,1308
zone6,1,R05P6179775281,50,10,1.0,1487
zone6,1,R05P6179775281,50,30,1.0,1653
zone6,1,R05P6179775281,50,60,1.0,960
zone6,1,R05P6179775281,50,100,1.0,831
zone6,1,R10,10,0,1.0,103
zone6,1,R10,10,10,1.0,70
zone6,1,R10,10,30,1.0,56
zone6,1,R10,10,60,1.0,36
zone6,1,R10,10,100,1.0,14
zone6,1,R10,20,30,1.0,1
zone6,1,R10,30,100,1.0,1
zone6,1,R10,50,0,1.0,1325
zone6,1,R10,50,10,1.0,1541
zone6,1,R10,50,30,1.0,1645
zone6,1,R10,50,60,1.0,1009
zone6,1,R10,50,100,1.0,799
zone6,1,R20,10,0,1.0,113
zone6,1,R20,10,10,1.0,103
zone6,1,R20,10,30,1.0,91
zone6,1,R20,10,60,1.0,64
zone6,1,R20,10,100,1.0,23
zone6,1,R20,20,0,1.0,2
zone6,1,R20,20,10,1.0,1
zone6,1,R20,20,30,1.0,1
zone6,1,R20,30,10,1.0,1
zone6,1,R20,30,60,1.0,1
zone6,1,R20,30,100,1.0,1
zone6,1,R20,50,0,1.0,1254
zone6,1,R20,50,10,1.0,1626
zone6,1,R20,50,30,1.0,1544
zone6,1,R20,50,60,1.0,1018
zone6,1,R20,50,100,1.0,757
zone6,2,R01,10,0,1.0,599
zone6,2,R01,10,10,1.0,597
zone6,2,R01,10,30,1.0,593
zone6,2,R01,10,60,1.0,409
zone6,2,R01,10,100,1.0,234
zone6,2,R01,20,0,1.0,10
zone6,2,R01,20,10,1.0,4
zone6,2,R01,20,30,1.0,1
zone6,2,R01,20,60,1.0,1
zone6,2,R01,30,0,1.0,16
zone6,2,R01,30,30,1.0,2
zone6,2,R01,30,60,1.0,1
zone6,2,R01,30,100,1.0,2
zone6,2,R01,50,0,1.0,903
zone6,2,R01,50,10,1.0,875
zone6,2,R01,50,30,1.0,1009
zone6,2,R01,50,60,1.0,841
zone6,2,R01,50,100,1.0,503
zone6,2,R02,10,0,1.0,330
zone6,2,R02,10,10,1.0,355
zone6,2,R02,10,30,1.0,312
zone6,2,R02,10,60,1.0,166
zone6,2,R02,10,100,1.0,92
zone6,2,R02,20,0,1.0,6
zone6,2,R02,20,10,1.0,1
zone6,2,R02,20,60,1.0,1
zone6,2,R02,30,0,1.0,4
zone6,2,R02,30,100,1.0,2
zone6,2,R02,50,0,1.0,1183
zone6,2,R02,50,10,1.0,1162
zone6,2,R02,50,30,1.0,1326
zone6,2,R02,50,60,1.0,950
zone6,2,R02,50,100,1.0,710
zone6,2,R05P6179775281,10,0,1.0,134
zone6,2,R05P6179775281,10,10,1.0,85
zone6,2,R05P6179775281,10,30,1.0,82
zone6,2,R05P6179775281,10,60,1.0,52
zone6,2,R05P6179775281,10,100,1.0,27
zone6,2,R05P6179775281,20,0,1.0,3
zone6,2,R05P6179775281,30,0,1.0,2
zone6,2,R05P6179775281,30,60,1.0,1
zone6,2,R05P6179775281,30,100,1.0,2
zone6,2,R05P6179775281,50,0,1.0,1289
zone6,2,R05P6179775281,50,10,1.0,1462
zone6,2,R05P6179775281,50,30,1.0,1687
zone6,2,R05P6179775281,50,60,1.0,971
zone6,2,R05P6179775281,50,100,1.0,803
zone6,2,R10,10,0,1.0,93
zone6,2,R10,10,10,1.0,86
zone6,2,R10,10,30,1.0,50
zone6,2,R10,10,60,1.0,40
zone6,2,R10,10,100,1.0,11
zone6,2,R10,20,0,1.0,3
zone6,2,R10,30,0,1.0,1
zone6,2,R10,30,100,1.0,1
zone6,2,R10,50,0,1.0,1296
zone6,2,R10,50,10,1.0,1546
zone6,2,R10,50,30,1.0,1656
zone6,2,R10,50,60,1.0,1021
zone6,2,R10,50,100,1.0,796
zone6,2,R20,10,0,1.0,104
zone6,2,R20,10,10,1.0,112
zone6,2,R20,10,30,1.0,98
zone6,2,R20,10,60,1.0,65
zone6,2,R20,10,100,1.0,30
zone6,2,R20,20,0,1.0,2
zone6,2,R20,20,10,1.0,1
zone6,2,R20,30,10,1.0,3
zone6,2,R20,30,60,1.0,1
zone6,2,R20,30,100,1.0,1
zone6,2,R20,50,0,1.0,1265
zone6,2,R20,50,10,1.0,1591
zone6,2,R20,50,30,1.0,1577
zone6,2,R20,50,60,1.0,971
zone6,2,R20,50,100,1.0,779
zone7,0,R01,10,0,1.0,449
zone7,0,R01,10,10,1.0,471
zone7,0,R01,10,30,1.0,534
zone7,0,R01,10,60,1.0,381
zone7,0,R01,10,100,1.0,206
zone7,0,R01,20,0,1.0,6
zone7,0,R01,20,10,1.0,3
zone7,0,R01,20,30,1.0,2
zone7,0,R01,30,0,1.0,10
zone7,0,R01,30,100,1.0,2
zone7,0,R01,50,0,1.0,1006
zone7,0,R01,50,10,1.0,985
zone7,0,R01,50,30,1.0,1159
zone7,0,R01,50,60,1.0,830
zone7,0,R01,50,100,1.0,556
zone7,0,R02,10,0,1.0,227
zone7,0,R02,10,10,1.0,264
zone7,0,R02,10,30,1.0,261
zone7,0,R02,10,60,1.0,160
zone7,0,R02,10,100,1.0,105
zone7,0,R02,20,0,1.0,7
zone7,0,R02,20,10,1.0,1
zone7,0,R02,30,0,1.0,7
zone7,0,R02,30,60,1.0,1
zone7,0,R02,30,100,1.0,1
zone7,0,R02,50,0,1.0,1249
zone7,0,R02,50,10,1.0,1226
zone7,0,R02,50,30,1.0,1444
zone7,0,R02,50,60,1.0,920
zone7,0,R02,50,100,1.0,727
zone7,0,R05P6179775281,10,0,1.0,78
zone7,0,R05P6179775281,10,10,1.0,92
zone7,0,R05P6179775281,10,30,1.0,77
zone7,0,R05P6179775281,10,60,1.0,31
zone7,0,R05P6179775281,10,100,1.0,24
zone7,0,R05P6179775281,20,0,1.0,1
zone7,0,R05P6179775281,20,10,1.0,1
zone7,0,R05P6179775281,30,0,1.0,2
zone7,0,R05P6179775281,30,10,1.0,1
zone7,0,R05P6179775281,50,0,1.0,1293
zone7,0,R05P6179775281,50,10,1.0,1582
zone7,0,R05P6179775281,50,30,1.0,1597
zone7,0,R05P6179775281,50,60,1.0,995
zone7,0,R05P6179775281,50,100,1.0,826
zone7,0,R10,10,0,1.0,91
zone7,0,R10,10,10,1.0,89
zone7,0,R10,10,30,1.0,59
zone7,0,R10,10,60,1.0,30
zone7,0,R10,10,100,1.0,12
zone7,0,R10,20,0,1.0,2
zone7,0,R10,20,60,1.0,1
zone7,0,R10,30,0,1.0,2
zone7,0,R10,50,0,1.0,1223
zone7,0,R10,50,10,1.0,1661
zone7,0,R10,50,30,1.0,1597
zone7,0,R10,50,60,1.0,1037
zone7,0,R10,50,100,1.0,796
zone7,0,R20,10,0,1.0,118
zone7,0,R20,10,10,1.0,108
zone7,0,R20,10,30,1.0,103
zone7,0,R20,10,60,1.0,29
zone7,0,R20,10,100,1.0,29
zone7,0,R20,20,0,1.0,5
zone7,0,R20,20,10,1.0,2
zone7,0,R20,30,0,1.0,4
zone7,0,R20,50,0,1.0,1207
zone7,0,R20,50,10,1.0,1611
zone7,0,R20,50,30,1.0,1605
zone7,0,R20,50,60,1.0,1022
zone7,0,R20,50,100,1.0,757
zone7,1,R01,10,0,1.0,456
zone7,1,R01,10,10,1.0,494
zone7,1,R01,10,30,1.0,471
zone7,1,R01,10,60,1.0,348
zone7,1,R01,10,100,1.0,166
zone7,1,R01,20,0,1.0,10
zone7,1,R01,20,10,1.0,2
zone7,1,R01,20,30,1.0,2
zone7,1,R01,20,60,1.0,1
zone7,1,R01,30,0,1.0,11
zone7,1,R01,30,10,1.0,1
zone7,1,R01,30,30,1.0,1
zone7,1,R01,30,100,1.0,2
zone7,1,R01,50,0,1.0,1065
zone7,1,R01,50,10,1.0,1067
zone7,1,R01,50,30,1.0,1133
zone7,1,R01,50,60,1.0,795
zone7,1,R01,50,100,1.0,575
zone7,1,R02,10,0,1.0,249
zone7,1,R02,10,10,1.0,251
zone7,1,R02,10,30,1.0,250
zone7,1,R02,10,60,1.0,140
zone7,1,R02,10,100,1.0,89
zone7,1,R02,20,0,1.0,7
zone7,1,R02,20,10,1.0,1
zone7,1,R02,30,0,1.0,5
zone7,1,R02,30,10,1.0,2
zone7,1,R02,30,60,1.0,1
zone7,1,R02,30,100,1.0,1
zone7,1,R02,50,0,1.0,1299
zone7,1,R02,50,10,1.0,1284
zone7,1,R02,50,30,1.0,1427
zone7,1,R02,50,60,1.0,875
zone7,1,R02,50,100,1.0,719
zone7,1,R05P6179775281,10,0,1.0,84
zone7,1,R05P6179775281,10,10,1.0,92
zone7,1,R05P6179775281,10,30,1.0,71
zone7,1,R05P6179775281,10,60,1.0,29
zone7,1,R05P6179775281,10,100,1.0,17
zone7,1,R05P6179775281,20,0,1.0,1
zone7,1,R05P6179775281,20,10,1.0,1
zone7,1,R05P6179775281,30,0,1.0,1
zone7,1,R05P6179775281,50,0,1.0,1308
zone7,1,R05P6179775281,50,10,1.0,1578
zone7,1,R05P6179775281,50,30,1.0,1640
zone7,1,R05P6179775281,50,60,1.0,942
zone7,1,R05P6179775281,50,100,1.0,836
zone7,1,R10,10,0,1.0,98
zone7,1,R10,10,10,1.0,76
zone7,1,R10,10,30,1.0,62
zone7,1,R10,10,60,1.0,35
zone7,1,R10,10,100,1.0,19
zone7,1,R10,20,0,1.0,1
zone7,1,R10,20,60,1.0,1
zone7,1,R10,30,0,1.0,1
zone7,1,R10,50,0,1.0,1289
zone7,1,R10,50,10,1.0,1616
zone7,1,R10,50,30,1.0,1646
zone7,1,R10,50,60,1.0,946
zone7,1,R10,50,100,1.0,810
zone7,1,R20,10,0,1.0,129
zone7,1,R20,10,10,1.0,116
zone7,1,R20,10,30,1.0,107
zone7,1,R20,10,60,1.0,34
zone7,1,R20,10,100,1.0,39
zone7,1,R20,20,0,1.0,4
zone7,1,R20,20,10,1.0,2
zone7,1,R20,30,0,1.0,4
zone7,1,R20,50,0,1.0,1208
zone7,1,R20,50,10,1.0,1606
zone7,1,R20,50,30,1.0,1627
zone7,1,R20,50,60,1.0,950
zone7,1,R20,50,100,1.0,774
zone7,2,R01,10,0,1.0,507
zone7,2,R01,10,10,1.0,442
zone7,2,R01,10,30,1.0,455
zone7,2,R01,10,60,1.0,380
zone7,2,R01,10,100,1.0,188
zone7,2,R01,20,0,1.0,5
zone7,2,R01,20,10,1.0,2
zone7,2,R01,20,30,1.0,2
zone7,2,R01,30,0,1.0,12
zone7,2,R01,30,30,1.0,1
zone7,2,R01,30,100,1.0,2
zone7,2,R01,50,0,1.0,983
zone7,2,R01,50,10,1.0,1027
zone7,2,R01,50,30,1.0,1153
zone7,2,R01,50,60,1.0,814
zone7,2,R01,50,100,1.0,627
zone7,2,R02,10,0,1.0,273
zone7,2,R02,10,10,1.0,250
zone7,2,R02,10,30,1.0,234
zone7,2,R02,10,60,1.0,142
zone7,2,R02,10,100,1.0,89
zone7,2,R02,20,0,1.0,6
zone7,2,R02,30,0,1.0,7
zone7,2,R02,30,60,1.0,1
zone7,2,R02,30,100,1.0,1
zone7,2,R02,50,0,1.0,1216
zone7,2,R02,50,10,1.0,1266
zone7,2,R02,50,30,1.0,1403
zone7,2,R02,50,60,1.0,927
zone7,2,R02,50,100,1.0,785
zone7,2,R05P6179775281,10,0,1.0,117
zone7,2,R05P6179775281,10,10,1.0,80
zone7,2,R05P6179775281,10,30,1.0,65
zone7,2,R05P6179775281,10,60,1.0,28
zone7,2,R05P6179775281,10,100,1.0,13
zone7,2,R05P6179775281,20,10,1.0,1
zone7,2,R05P6179775281,30,0,1.0,1
zone7,2,R05P6179775281,30,10,1.0,1
zone7,2,R05P6179775281,50,0,1.0,1290
zone7,2,R05P6179775281,50,10,1.0,1550
zone7,2,R05P6179775281,50,30,1.0,1563
zone7,2,R05P6179775281,50,60,1.0,1010
zone7,2,R05P6179775281,50,100,1.0,881
zone7,2,R10,10,0,1.0,104
zone7,2,R10,10,10,1.0,75
zone7,2,R10,10,30,1.0,57
zone7,2,R10,10,60,1.0,36
zone7,2,R10,10,100,1.0,10
zone7,2,R10,20,60,1.0,1
zone7,2,R10,30,0,1.0,1
zone7,2,R10,30,60,1.0,1
zone7,2,R10,50,0,1.0,1254
zone7,2,R10,50,10,1.0,1633
zone7,2,R10,50,30,1.0,1581
zone7,2,R10,50,60,1.0,982
zone7,2,R10,50,100,1.0,865
zone7,2,R20,10,0,1.0,134
zone7,2,R20,10,10,1.0,121
zone7,2,R20,10,30,1.0,107
zone7,2,R20,10,60,1.0,31
zone7,2,R20,10,100,1.0,30
zone7,2,R20,20,0,1.0,1
zone7,2,R20,20,10,1.0,1
zone7,2,R20,30,0,1.0,3
zone7,2,R20,30,10,1.0,1
zone7,2,R20,30,60,1.0,1
zone7,2,R20,50,0,1.0,1226
zone7,2,R20,50,10,1.0,1577
zone7,2,R20,50,30,1.0,1578
zone7,2,R20,50,60,1.0,943
zone7,2,R20,50,100,1.0,846
zone8,0,R01,10,0,1.0,547
zone8,0,R01,10,10,1.0,460
zone8,0,R01,10,30,1.0,510
zone8,0,R01,10,60,1.0,356
zone8,0,R01,10,100,1.0,173
zone8,0,R01,20,0,1.0,6
zone8,0,R01,20,10,1.0,1
zone8,0,R01,20,60,1.0,2
zone8,0,R01,30,0,1.0,16
zone8,0,R01,30,60,1.0,1
zone8,0,R01,30,100,1.0,3
zone8,0,R01,50,0,1.0,994
zone8,0,R01,50,10,1.0,986
zone8,0,R01,50,30,1.0,1160
zone8,0,R01,50,60,1.0,801
zone8,0,R01,50,100,1.0,584
zone8,0,R02,10,0,1.0,306
zone8,0,R02,10,10,1.0,279
zone8,0,R02,10,30,1.0,252
zone8,0,R02,10,60,1.0,144
zone8,0,R02,10,100,1.0,76
zone8,0,R02,20,0,1.0,7
zone8,0,R02,20,10,1.0,1
zone8,0,R02,30,0,1.0,9
zone8,0,R02,30,100,1.0,2
zone8,0,R02,50,0,1.0,1244
zone8,0,R02,50,10,1.0,1277
zone8,0,R02,50,30,1.0,1346
zone8,0,R02,50,60,1.0,949
zone8,0,R02,50,100,1.0,708
zone8,0,R05P6179775281,10,0,1.0,110
zone8,0,R05P6179775281,10,10,1.0,93
zone8,0,R05P6179775281,10,30,1.0,85
zone8,0,R05P6179775281,10,60,1.0,39
zone8,0,R05P6179775281,10,100,1.0,19
zone8,0,R05P6179775281,20,0,1.0,1
zone8,0,R05P6179775281,20,60,1.0,1
zone8,0,R05P6179775281,30,0,1.0,2
zone8,0,R05P6179775281,30,30,1.0,2
zone8,0,R05P6179775281,30,100,1.0,1
zone8,0,R05P6179775281,50,0,1.0,1341
zone8,0,R05P6179775281,50,10,1.0,1586
zone8,0,R05P6179775281,50,30,1.0,1579
zone8,0,R05P6179775281,50,60,1.0,926
zone8,0,R05P6179775281,50,100,1.0,815
zone8,0,R10,10,0,1.0,135
zone8,0,R10,10,10,1.0,73
zone8,0,R10,10,30,1.0,71
zone8,0,R10,10,60,1.0,31
zone8,0,R10,10,100,1.0,13
zone8,0,R10,20,0,1.0,2
zone8,0,R10,20,30,1.0,1
zone8,0,R10,30,0,1.0,1
zone8,0,R10,30,10,1.0,1
zone8,0,R10,30,30,1.0,2
zone8,0,R10,50,0,1.0,1309
zone8,0,R10,50,10,1.0,1634
zone8,0,R10,50,30,1.0,1550
zone8,0,R10,50,60,1.0,1000
zone8,0,R10,50,100,1.0,777
zone8,0,R20,10,0,1.0,160
zone8,0,R20,10,10,1.0,111
zone8,0,R20,10,30,1.0,99
zone8,0,R20,10,60,1.0,37
zone8,0,R20,10,100,1.0,29
zone8,0,R20,20,0,1.0,3
zone8,0,R20,20,10,1.0,1
zone8,0,R20,30,0,1.0,1
zone8,0,R20,30,30,1.0,2
zone8,0,R20,50,0,1.0,1276
zone8,0,R20,50,10,1.0,1633
zone8,0,R20,50,30,1.0,1512
zone8,0,R20,50,60,1.0,992
zone8,0,R20,50,100,1.0,744
zone8,1,R01,10,0,1.0,518
zone8,1,R01,10,10,1.0,459
zone8,1,R01,10,30,1.0,476
zone8,1,R01,10,60,1.0,327
zone8,1,R01,10,100,1.0,166
zone8,1,R01,20,0,1.0,10
zone8,1,R01,20,60,1.0,3
zone8,1,R01,30,0,1.0,13
zone8,1,R01,30,10,1.0,2
zone8,1,R01,30,60,1.0,2
zone8,1,R01,30,100,1.0,2
zone8,1,R01,50,0,1.0,1018
zone8,1,R01,50,10,1.0,1026
zone8,1,R01,50,30,1.0,1183
zone8,1,R01,50,60,1.0,794
zone8,1,R01,50,100,1.0,601
zone8,1,R02,10,0,1.0,301
zone8,1,R02,10,10,1.0,259
zone8,1,R02,10,30,1.0,239
zone8,1,R02,10,60,1.0,138
zone8,1,R02,10,100,1.0,71
zone8,1,R02,20,0,1.0,6
zone8,1,R02,30,0,1.0,8
zone8,1,R02,30,60,1.0,1
zone8,1,R02,30,100,1.0,2
zone8,1,R02,50,0,1.0,1276
zone8,1,R02,50,10,1.0,1278
zone8,1,R02,50,30,1.0,1329
zone8,1,R02,50,60,1.0,945
zone8,1,R02,50,100,1.0,747
zone8,1,R05P6179775281,10,0,1.0,108
zone8,1,R05P6179775281,10,10,1.0,92
zone8,1,R05P6179775281,10,30,1.0,68
zone8,1,R05P6179775281,10,60,1.0,32
zone8,1,R05P6179775281,10,100,1.0,17
zone8,1,R05P6179775281,20,0,1.0,1
zone8,1,R05P6179775281,20,60,1.0,1
zone8,1,R05P6179775281,30,0,1.0,2
zone8,1,R05P6179775281,30,30,1.0,2
zone8,1,R05P6179775281,30,100,1.0,1
zone8,1,R05P6179775281,50,0,1.0,1333
zone8,1,R05P6179775281,50,10,1.0,1537
zone8,1,R05P6179775281,50,30,1.0,1542
zone8,1,R05P6179775281,50,60,1.0,973
zone8,1,R05P6179775281,50,100,1.0,891
zone8,1,R10,10,0,1.0,120
zone8,1,R10,10,10,1.0,75
zone8,1,R10,10,30,1.0,73
zone8,1,R10,10,60,1.0,39
zone8,1,R10,10,100,1.0,12
zone8,1,R10,20,0,1.0,2
zone8,1,R10,20,30,1.0,1
zone8,1,R10,30,0,1.0,1
zone8,1,R10,30,10,1.0,1
zone8,1,R10,30,30,1.0,1
zone8,1,R10,50,0,1.0,1324
zone8,1,R10,50,10,1.0,1562
zone8,1,R10,50,30,1.0,1496
zone8,1,R10,50,60,1.0,1023
zone8,1,R10,50,100,1.0,870
zone8,1,R20,10,0,1.0,147
zone8,1,R20,10,10,1.0,93
zone8,1,R20,10,30,1.0,98
zone8,1,R20,10,60,1.0,42
zone8,1,R20,10,100,1.0,29
zone8,1,R20,20,10,1.0,1
zone8,1,R20,30,0,1.0,2
zone8,1,R20,30,30,1.0,1
zone8,1,R20,50,0,1.0,1252
zone8,1,R20,50,10,1.0,1585
zone8,1,R20,50,30,1.0,1511
zone8,1,R20,50,60,1.0,1036
zone8,1,R20,50,100,1.0,803
zone8,2,R01,10,0,1.0,586
zone8,2,R01,10,10,1.0,467
zone8,2,R01,10,30,1.0,454
zone8,2,R01,10,60,1.0,361
zone8,2,R01,10,100,1.0,152
zone8,2,R01,20,0,1.0,9
zone8,2,R01,20,60,1.0,2
zone8,2,R01,30,0,1.0,13
zone8,2,R01,30,10,1.0,1
zone8,2,R01,30,60,1.0,1
zone8,2,R01,30,100,1.0,2
zone8,2,R01,50,0,1.0,959
zone8,2,R01,50,10,1.0,1026
zone8,2,R01,50,30,1.0,1189
zone8,2,R01,50,60,1.0,796
zone8,2,R01,50,100,1.0,582
zone8,2,R02,10,0,1.0,328
zone8,2,R02,10,10,1.0,284
zone8,2,R02,10,30,1.0,235
zone8,2,R02,10,60,1.0,131
zone8,2,R02,10,100,1.0,75
zone8,2,R02,20,0,1.0,7
zone8,2,R02,30,0,1.0,8
zone8,2,R02,30,100,1.0,2
zone8,2,R02,50,0,1.0,1205
zone8,2,R02,50,10,1.0,1295
zone8,2,R02,50,30,1.0,1339
zone8,2,R02,50,60,1.0,941
zone8,2,R02,50,100,1.0,750
zone8,2,R05P6179775281,10,0,1.0,137
zone8,2,R05P6179775281,10,10,1.0,93
zone8,2,R05P6179775281,10,30,1.0,84
zone8,2,R05P6179775281,10,60,1.0,37
zone8,2,R05P6179775281,10,100,1.0,15
zone8,2,R05P6179775281,20,0,1.0,1
zone8,2,R05P6179775281,20,60,1.0,1
zone8,2,R05P6179775281,30,0,1.0,1
zone8,2,R05P6179775281,30,30,1.0,1
zone8,2,R05P6179775281,30,100,1.0,1
zone8,2,R05P6179775281,50,0,1.0,1312
zone8,2,R05P6179775281,50,10,1.0,1565
zone8,2,R05P6179775281,50,30,1.0,1535
zone8,2,R05P6179775281,50,60,1.0,968
zone8,2,R05P6179775281,50,100,1.0,849
zone8,2,R10,10,0,1.0,141
zone8,2,R10,10,10,1.0,60
zone8,2,R10,10,30,1.0,80
zone8,2,R10,10,60,1.0,38
zone8,2,R10,10,100,1.0,8
zone8,2,R10,20,30,1.0,1
zone8,2,R10,30,30,1.0,1
zone8,2,R10,50,0,1.0,1300
zone8,2,R10,50,10,1.0,1635
zone8,2,R10,50,30,1.0,1494
zone8,2,R10,50,60,1.0,989
zone8,2,R10,50,100,1.0,853
zone8,2,R20,10,0,1.0,154
zone8,2,R20,10,10,1.0,102
zone8,2,R20,10,30,1.0,98
zone8,2,R20,10,60,1.0,39
zone8,2,R20,10,100,1.0,27
zone8,2,R20,20,10,1.0,1
zone8,2,R20,30,30,1.0,1
zone8,2,R20,30,60,1.0,1
zone8,2,R20,50,0,1.0,1261
zone8,2,R20,50,10,1.0,1628
zone8,2,R20,50,30,1.0,1485
zone8,2,R20,50,60,1.0,986
zone8,2,R20,50,100,1.0,817
zone9,0,R01,10,0,1.0,659
zone9,0,R01,10,10,1.0,559
zone9,0,R01,10,30,1.0,604
zone9,0,R01,10,60,1.0,419
zone9,0,R01,10,100,1.0,222
zone9,0,R01,20,0,1.0,9
zone9,0,R01,20,10,1.0,1
zone9,0,R01,20,30,1.0,1
zone9,0,R01,20,100,1.0,1
zone9,0,R01,30,0,1.0,21
zone9,0,R01,30,30,1.0,3
zone9,0,R01,50,0,1.0,928
zone9,0,R01,50,10,1.0,901
zone9,0,R01,50,30,1.0,1052
zone9,0,R01,50,60,1.0,759
zone9,0,R01,50,100,1.0,461
zone9,0,R02,10,0,1.0,393
zone9,0,R02,10,10,1.0,346
zone9,0,R02,10,30,1.0,301
zone9,0,R02,10,60,1.0,198
zone9,0,R02,10,100,1.0,117
zone9,0,R02,20,0,1.0,5
zone9,0,R02,20,100,1.0,1
zone9,0,R02,30,0,1.0,8
zone9,0,R02,50,0,1.0,1197
zone9,0,R02,50,10,1.0,1214
zone9,0,R02,50,30,1.0,1259
zone9,0,R02,50,60,1.0,889
zone9,0,R02,50,100,1.0,672
zone9,0,R05P6179775281,10,0,1.0,148
zone9,0,R05P6179775281,10,10,1.0,123
zone9,0,R05P6179775281,10,30,1.0,85
zone9,0,R05P6179775281,10,60,1.0,38
zone9,0,R05P6179775281,10,100,1.0,21
zone9,0,R05P6179775281,20,10,1.0,2
zone9,0,R05P6179775281,20,100,1.0,1
zone9,0,R05P6179775281,30,0,1.0,4
zone9,0,R05P6179775281,50,0,1.0,1320
zone9,0,R05P6179775281,50,10,1.0,1562
zone9,0,R05P6179775281,50,30,1.0,1618
zone9,0,R05P6179775281,50,60,1.0,936
zone9,0,R05P6179775281,50,100,1.0,742
zone9,0,R10,10,0,1.0,123
zone9,0,R10,10,10,1.0,103
zone9,0,R10,10,30,1.0,77
zone9,0,R10,10,60,1.0,31
zone9,0,R10,10,100,1.0,13
zone9,0,R10,20,60,1.0,1
zone9,0,R10,30,0,1.0,1
zone9,0,R10,30,10,1.0,1
zone9,0,R10,50,0,1.0,1354
zone9,0,R10,50,10,1.0,1615
zone9,0,R10,50,30,1.0,1564
zone9,0,R10,50,60,1.0,1009
zone9,0,R10,50,100,1.0,708
zone9,0,R20,10,0,1.0,149
zone9,0,R20,10,10,1.0,102
zone9,0,R20,10,30,1.0,106
zone9,0,R20,10,60,1.0,44
zone9,0,R20,10,100,1.0,33
zone9,0,R20,20,10,1.0,1
zone9,0,R20,30,0,1.0,1
zone9,0,R20,30,10,1.0,2
zone9,0,R20,50,0,1.0,1343
zone9,0,R20,50,10,1.0,1610
zone9,0,R20,50,30,1.0,1530
zone9,0,R20,50,60,1.0,958
zone9,0,R20,50,100,1.0,721
zone9,1,R01,10,0,1.0,685
zone9,1,R01,10,10,1.0,537
zone9,1,R01,10,30,1.0,544
zone9,1,R01,10,60,1.0,405
zone9,1,R01,10,100,1.0,201
zone9,1,R01,20,0,1.0,15
zone9,1,R01,20,10,1.0,1
zone9,1,R01,20,30,1.0,1
zone9,1,R01,20,100,1.0,1
zone9,1,R01,30,0,1.0,17
zone9,1,R01,30,10,1.0,1
zone9,1,R01,30,30,1.0,2
zone9,1,R01,30,60,1.0,2
zone9,1,R01,30,100,1.0,1
zone9,1,R01,50,0,1.0,951
zone9,1,R01,50,10,1.0,954
zone9,1,R01,50,30,1.0,1043
zone9,1,R01,50,60,1.0,756
zone9,1,R01,50,100,1.0,483
zone9,1,R02,10,0,1.0,416
zone9,1,R02,10,10,1.0,352
zone9,1,R02,10,30,1.0,256
zone9,1,R02,10,60,1.0,203
zone9,1,R02,10,100,1.0,95
zone9,1,R02,20,0,1.0,7
zone9,1,R02,20,100,1.0,1
zone9,1,R02,30,0,1.0,6
