held_out_zone,seed,price_id,n_min,nu,beta,state_count
zone6,2,R02,50,100,1.0,468
zone6,2,R05P6179775281,10,0,1.0,421
zone6,2,R05P6179775281,10,10,1.0,122
zone6,2,R05P6179775281,10,30,1.0,57
zone6,2,R05P6179775281,10,60,1.0,29
zone6,2,R05P6179775281,10,100,1.0,31
zone6,2,R05P6179775281,20,0,1.0,3
zone6,2,R05P6179775281,30,0,1.0,1
zone6,2,R05P6179775281,50,0,1.0,1921
zone6,2,R05P6179775281,50,10,1.0,1572
zone6,2,R05P6179775281,50,30,1.0,1134
zone6,2,R05P6179775281,50,60,1.0,700
zone6,2,R05P6179775281,50,100,1.0,609
zone6,2,R10,10,0,1.0,369
zone6,2,R10,10,10,1.0,117
zone6,2,R10,10,30,1.0,89
zone6,2,R10,10,60,1.0,37
zone6,2,R10,10,100,1.0,43
zone6,2,R10,20,0,1.0,3
zone6,2,R10,30,30,1.0,1
zone6,2,R10,50,0,1.0,1673
zone6,2,R10,50,10,1.0,1626
zone6,2,R10,50,30,1.0,1207
zone6,2,R10,50,60,1.0,776
zone6,2,R10,50,100,1.0,659
zone6,2,R20,10,0,1.0,412
zone6,2,R20,10,10,1.0,166
zone6,2,R20,10,30,1.0,156
zone6,2,R20,10,60,1.0,70
zone6,2,R20,10,100,1.0,67
zone6,2,R20,20,0,1.0,2
zone6,2,R20,20,10,1.0,1
zone6,2,R20,20,30,1.0,1
zone6,2,R20,30,10,1.0,1
zone6,2,R20,30,30,1.0,1
zone6,2,R20,50,0,1.0,1319
zone6,2,R20,50,10,1.0,1557
zone6,2,R20,50,30,1.0,1365
zone6,2,R20,50,60,1.0,833
zone6,2,R20,50,100,1.0,649
zone7,0,R01,10,0,1.0,1601
zone7,0,R01,10,10,1.0,551
zone7,0,R01,10,30,1.0,243
zone7,0,R01,10,60,1.0,146
zone7,0,R01,10,100,1.0,52
zone7,0,R01,20,0,1.0,6
zone7,0,R01,20,10,1.0,2
zone7,0,R01,30,0,1.0,14
zone7,0,R01,30,30,1.0,1
zone7,0,R01,50,0,1.0,1348
zone7,0,R01,50,10,1.0,926
zone7,0,R01,50,30,1.0,810
zone7,0,R01,50,60,1.0,526
zone7,0,R01,50,100,1.0,374
zone7,0,R02,10,0,1.0,1046
zone7,0,R02,10,10,1.0,312
zone7,0,R02,10,30,1.0,137
zone7,0,R02,10,60,1.0,86
zone7,0,R02,10,100,1.0,40
zone7,0,R02,20,0,1.0,1
zone7,0,R02,30,0,1.0,8
zone7,0,R02,50,0,1.0,1767
zone7,0,R02,50,10,1.0,1248
zone7,0,R02,50,30,1.0,871
zone7,0,R02,50,60,1.0,576
zone7,0,R02,50,100,1.0,508
zone7,0,R05P6179775281,10,0,1.0,489
zone7,0,R05P6179775281,10,10,1.0,113
zone7,0,R05P6179775281,10,30,1.0,62
zone7,0,R05P6179775281,10,60,1.0,34
zone7,0,R05P6179775281,10,100,1.0,28
zone7,0,R05P6179775281,20,0,1.0,1
zone7,0,R05P6179775281,30,0,1.0,1
zone7,0,R05P6179775281,30,10,1.0,1
zone7,0,R05P6179775281,50,0,1.0,1926
zone7,0,R05P6179775281,50,10,1.0,1545
zone7,0,R05P6179775281,50,30,1.0,1087
zone7,0,R05P6179775281,50,60,1.0,685
zone7,0,R05P6179775281,50,100,1.0,628
zone7,0,R10,10,0,1.0,392
zone7,0,R10,10,10,1.0,120
zone7,0,R10,10,30,1.0,79
zone7,0,R10,10,60,1.0,39
zone7,0,R10,10,100,1.0,41
zone7,0,R10,20,0,1.0,2
zone7,0,R10,20,10,1.0,1
zone7,0,R10,50,0,1.0,1730
zone7,0,R10,50,10,1.0,1550
zone7,0,R10,50,30,1.0,1214
zone7,0,R10,50,60,1.0,805
zone7,0,R10,50,100,1.0,627
zone7,0,R20,10,0,1.0,413
zone7,0,R20,10,10,1.0,171
zone7,0,R20,10,30,1.0,197
zone7,0,R20,10,60,1.0,82
zone7,0,R20,10,100,1.0,55
zone7,0,R20,20,0,1.0,3
zone7,0,R20,20,30,1.0,2
zone7,0,R20,30,0,1.0,1
zone7,0,R20,30,10,1.0,1
zone7,0,R20,50,0,1.0,1402
zone7,0,R20,50,10,1.0,1523
zone7,0,R20,50,30,1.0,1278
zone7,0,R20,50,60,1.0,806
zone7,0,R20,50,100,1.0,666
zone7,1,R01,10,0,1.0,1506
zone7,1,R01,10,10,1.0,601
zone7,1,R01,10,30,1.0,224
zone7,1,R01,10,60,1.0,115
zone7,1,R01,10,100,1.0,67
zone7,1,R01,20,0,1.0,6
zone7,1,R01,20,10,1.0,1
zone7,1,R01,30,0,1.0,9
zone7,1,R01,50,0,1.0,1402
zone7,1,R01,50,10,1.0,921
zone7,1,R01,50,30,1.0,830
zone7,1,R01,50,60,1.0,528
zone7,1,R01,50,100,1.0,390
zone7,1,R02,10,0,1.0,967
zone7,1,R02,10,10,1.0,320
zone7,1,R02,10,30,1.0,127
zone7,1,R02,10,60,1.0,78
zone7,1,R02,10,100,1.0,51
zone7,1,R02,20,0,1.0,2
zone7,1,R02,30,0,1.0,5
zone7,1,R02,50,0,1.0,1774
zone7,1,R02,50,10,1.0,1295
zone7,1,R02,50,30,1.0,887
zone7,1,R02,50,60,1.0,605
zone7,1,R02,50,100,1.0,489
zone7,1,R05P6179775281,10,0,1.0,450
zone7,1,R05P6179775281,10,10,1.0,122
zone7,1,R05P6179775281,10,30,1.0,53
zone7,1,R05P6179775281,10,60,1.0,35
zone7,1,R05P6179775281,10,100,1.0,32
zone7,1,R05P6179775281,20,0,1.0,1
zone7,1,R05P6179775281,30,0,1.0,3
zone7,1,R05P6179775281,30,10,1.0,1
zone7,1,R05P6179775281,50,0,1.0,1874
zone7,1,R05P6179775281,50,10,1.0,1578
zone7,1,R05P6179775281,50,30,1.0,1095
zone7,1,R05P6179775281,50,60,1.0,719
zone7,1,R05P6179775281,50,100,1.0,637
zone7,1,R10,10,0,1.0,368
zone7,1,R10,10,10,1.0,155
zone7,1,R10,10,30,1.0,76
zone7,1,R10,10,60,1.0,44
zone7,1,R10,10,100,1.0,46
zone7,1,R10,20,0,1.0,1
zone7,1,R10,30,0,1.0,2
zone7,1,R10,50,0,1.0,1668
zone7,1,R10,50,10,1.0,1549
zone7,1,R10,50,30,1.0,1238
zone7,1,R10,50,60,1.0,817
zone7,1,R10,50,100,1.0,636
zone7,1,R20,10,0,1.0,437
zone7,1,R20,10,10,1.0,201
zone7,1,R20,10,30,1.0,185
zone7,1,R20,10,60,1.0,89
zone7,1,R20,10,100,1.0,68
zone7,1,R20,20,0,1.0,2
zone7,1,R20,20,30,1.0,1
zone7,1,R20,20,60,1.0,1
zone7,1,R20,30,0,1.0,1
zone7,1,R20,50,0,1.0,1307
zone7,1,R20,50,10,1.0,1504
zone7,1,R20,50,30,1.0,1331
zone7,1,R20,50,60,1.0,793
zone7,1,R20,50,100,1.0,680
zone7,2,R01,10,0,1.0,1511
zone7,2,R01,10,10,1.0,546
zone7,2,R01,10,30,1.0,208
zone7,2,R01,10,60,1.0,125
zone7,2,R01,10,100,1.0,65
zone7,2,R01,20,0,1.0,8
zone7,2,R01,20,10,1.0,1
zone7,2,R01,30,0,1.0,10
zone7,2,R01,30,30,1.0,2
zone7,2,R01,50,0,1.0,1412
zone7,2,R01,50,10,1.0,990
zone7,2,R01,50,30,1.0,801
zone7,2,R01,50,60,1.0,518
zone7,2,R01,50,100,1.0,403
zone7,2,R02,10,0,1.0,930
zone7,2,R02,10,10,1.0,303
zone7,2,R02,10,30,1.0,117
zone7,2,R02,10,60,1.0,68
zone7,2,R02,10,100,1.0,46
zone7,2,R02,20,0,1.0,4
zone7,2,R02,30,0,1.0,6
zone7,2,R02,30,30,1.0,1
zone7,2,R02,30,60,1.0,1
zone7,2,R02,50,0,1.0,1861
zone7,2,R02,50,10,1.0,1270
zone7,2,R02,50,30,1.0,912
zone7,2,R02,50,60,1.0,574
zone7,2,R02,50,100,1.0,507
zone7,2,R05P6179775281,10,0,1.0,476
zone7,2,R05P6179775281,10,10,1.0,101
zone7,2,R05P6179775281,10,30,1.0,70
zone7,2,R05P6179775281,10,60,1.0,30
zone7,2,R05P6179775281,10,100,1.0,29
zone7,2,R05P6179775281,20,0,1.0,2
zone7,2,R05P6179775281,30,0,1.0,1
zone7,2,R05P6179775281,30,10,1.0,1
zone7,2,R05P6179775281,50,0,1.0,1898
zone7,2,R05P6179775281,50,10,1.0,1551
zone7,2,R05P6179775281,50,30,1.0,1130
zone7,2,R05P6179775281,50,60,1.0,692
zone7,2,R05P6179775281,50,100,1.0,619
zone7,2,R10,10,0,1.0,393
zone7,2,R10,10,10,1.0,110
zone7,2,R10,10,30,1.0,112
zone7,2,R10,10,60,1.0,44
zone7,2,R10,10,100,1.0,50
zone7,2,R10,20,0,1.0,1
zone7,2,R10,30,0,1.0,1
zone7,2,R10,50,0,1.0,1657
zone7,2,R10,50,10,1.0,1557
zone7,2,R10,50,30,1.0,1271
zone7,2,R10,50,60,1.0,769
zone7,2,R10,50,100,1.0,635
zone7,2,R20,10,0,1.0,445
zone7,2,R20,10,10,1.0,163
zone7,2,R20,10,30,1.0,190
zone7,2,R20,10,60,1.0,93
zone7,2,R20,10,100,1.0,78
zone7,2,R20,20,0,1.0,2
zone7,2,R20,20,30,1.0,1
zone7,2,R20,30,0,1.0,1
zone7,2,R20,30,10,1.0,1
zone7,2,R20,50,0,1.0,1349
zone7,2,R20,50,10,1.0,1514
zone7,2,R20,50,30,1.0,1308
zone7,2,R20,50,60,1.0,783
zone7,2,R20,50,100,1.0,672
zone8,0,R01,10,0,1.0,1549
zone8,0,R01,10,10,1.0,554
zone8,0,R01,10,30,1.0,282
zone8,0,R01,10,60,1.0,149
zone8,0,R01,10,100,1.0,58
zone8,0,R01,20,0,1.0,6
zone8,0,R01,20,10,1.0,3
zone8,0,R01,30,0,1.0,9
zone8,0,R01,30,10,1.0,2
zone8,0,R01,30,60,1.0,1
zone8,0,R01,50,0,1.0,1338
zone8,0,R01,50,10,1.0,958
zone8,0,R01,50,30,1.0,801
zone8,0,R01,50,60,1.0,495
zone8,0,R01,50,100,1.0,395
zone8,0,R02,10,0,1.0,969
zone8,0,R02,10,10,1.0,330
zone8,0,R02,10,30,1.0,158
zone8,0,R02,10,60,1.0,83
zone8,0,R02,10,100,1.0,36
zone8,0,R02,20,0,1.0,1
zone8,0,R02,20,10,1.0,1
zone8,0,R02,20,30,1.0,1
zone8,0,R02,30,0,1.0,6
zone8,0,R02,30,10,1.0,1
zone8,0,R02,50,0,1.0,1778
zone8,0,R02,50,10,1.0,1247
zone8,0,R02,50,30,1.0,914
zone8,0,R02,50,60,1.0,563
zone8,0,R02,50,100,1.0,512
zone8,0,R05P6179775281,10,0,1.0,438
zone8,0,R05P6179775281,10,10,1.0,119
zone8,0,R05P6179775281,10,30,1.0,64
zone8,0,R05P6179775281,10,60,1.0,44
zone8,0,R05P6179775281,10,100,1.0,28
zone8,0,R05P6179775281,20,0,1.0,1
zone8,0,R05P6179775281,30,0,1.0,2
zone8,0,R05P6179775281,50,0,1.0,1883
zone8,0,R05P6179775281,50,10,1.0,1611
zone8,0,R05P6179775281,50,30,1.0,1094
zone8,0,R05P6179775281,50,60,1.0,723
zone8,0,R05P6179775281,50,100,1.0,593
zone8,0,R10,10,0,1.0,353
zone8,0,R10,10,10,1.0,120
zone8,0,R10,10,30,1.0,88
zone8,0,R10,10,60,1.0,47
zone8,0,R10,10,100,1.0,40
zone8,0,R10,20,0,1.0,1
zone8,0,R10,20,10,1.0,1
zone8,0,R10,30,0,1.0,1
zone8,0,R10,50,0,1.0,1669
zone8,0,R10,50,10,1.0,1647
zone8,0,R10,50,30,1.0,1264
zone8,0,R10,50,60,1.0,751
zone8,0,R10,50,100,1.0,618
zone8,0,R20,10,0,1.0,383
zone8,0,R20,10,10,1.0,187
zone8,0,R20,10,30,1.0,163
zone8,0,R20,10,60,1.0,75
zone8,0,R20,10,100,1.0,56
zone8,0,R20,20,0,1.0,2
zone8,0,R20,20,30,1.0,1
zone8,0,R20,30,0,1.0,2
zone8,0,R20,30,10,1.0,2
zone8,0,R20,30,30,1.0,1
zone8,0,R20,50,0,1.0,1374
zone8,0,R20,50,10,1.0,1581
zone8,0,R20,50,30,1.0,1297
zone8,0,R20,50,60,1.0,840
zone8,0,R20,50,100,1.0,636
zone8,1,R01,10,0,1.0,1422
zone8,1,R01,10,10,1.0,621
zone8,1,R01,10,30,1.0,240
zone8,1,R01,10,60,1.0,141
zone8,1,R01,10,100,1.0,60
zone8,1,R01,20,0,1.0,6
zone8,1,R01,30,0,1.0,6
zone8,1,R01,30,10,1.0,2
zone8,1,R01,50,0,1.0,1436
zone8,1,R01,50,10,1.0,935
zone8,1,R01,50,30,1.0,855
zone8,1,R01,50,60,1.0,500
zone8,1,R01,50,100,1.0,376
zone8,1,R02,10,0,1.0,888
zone8,1,R02,10,10,1.0,316
zone8,1,R02,10,30,1.0,148
zone8,1,R02,10,60,1.0,81
zone8,1,R02,10,100,1.0,44
zone8,1,R02,20,0,1.0,1
zone8,1,R02,30,0,1.0,4
zone8,1,R02,50,0,1.0,1821
zone8,1,R02,50,10,1.0,1293
zone8,1,R02,50,30,1.0,952
zone8,1,R02,50,60,1.0,588
zone8,1,R02,50,100,1.0,464
zone8,1,R05P6179775281,10,0,1.0,423
zone8,1,R05P6179775281,10,10,1.0,111
zone8,1,R05P6179775281,10,30,1.0,71
zone8,1,R05P6179775281,10,60,1.0,43
zone8,1,R05P6179775281,10,100,1.0,27
zone8,1,R05P6179775281,20,0,1.0,1
zone8,1,R05P6179775281,30,0,1.0,1
zone8,1,R05P6179775281,50,0,1.0,1831
zone8,1,R05P6179775281,50,10,1.0,1604
zone8,1,R05P6179775281,50,30,1.0,1167
zone8,1,R05P6179775281,50,60,1.0,722
zone8,1,R05P6179775281,50,100,1.0,599
zone8,1,R10,10,0,1.0,343
zone8,1,R10,10,10,1.0,139
zone8,1,R10,10,30,1.0,111
zone8,1,R10,10,60,1.0,48
zone8,1,R10,10,100,1.0,46
zone8,1,R10,20,0,1.0,1
zone8,1,R10,50,0,1.0,1579
zone8,1,R10,50,10,1.0,1634
zone8,1,R10,50,30,1.0,1313
zone8,1,R10,50,60,1.0,763
zone8,1,R10,50,100,1.0,623
zone8,1,R20,10,0,1.0,363
zone8,1,R20,10,10,1.0,228
zone8,1,R20,10,30,1.0,178
zone8,1,R20,10,60,1.0,70
zone8,1,R20,10,100,1.0,73
zone8,1,R20,20,0,1.0,2
zone8,1,R20,30,10,1.0,1
zone8,1,R20,50,0,1.0,1286
zone8,1,R20,50,10,1.0,1547
zone8,1,R20,50,30,1.0,1368
zone8,1,R20,50,60,1.0,831
zone8,1,R20,50,100,1.0,653
zone8,2,R01,10,0,1.0,1409
zone8,2,R01,10,10,1.0,587
zone8,2,R01,10,30,1.0,242
zone8,2,R01,10,60,1.0,141
zone8,2,R01,10,100,1.0,61
zone8,2,R01,20,0,1.0,9
zone8,2,R01,30,0,1.0,10
zone8,2,R01,30,10,1.0,1
zone8,2,R01,30,30,1.0,1
zone8,2,R01,30,100,1.0,1
zone8,2,R01,50,0,1.0,1451
zone8,2,R01,50,10,1.0,971
zone8,2,R01,50,30,1.0,820
zone8,2,R01,50,60,1.0,499
zone8,2,R01,50,100,1.0,397
zone8,2,R02,10,0,1.0,868
zone8,2,R02,10,10,1.0,333
zone8,2,R02,10,30,1.0,135
zone8,2,R02,10,60,1.0,79
zone8,2,R02,10,100,1.0,43
zone8,2,R02,20,0,1.0,2
zone8,2,R02,30,0,1.0,8
zone8,2,R02,30,30,1.0,1
zone8,2,R02,30,100,1.0,1
zone8,2,R02,50,0,1.0,1889
zone8,2,R02,50,10,1.0,1247
zone8,2,R02,50,30,1.0,946
zone8,2,R02,50,60,1.0,569
zone8,2,R02,50,100,1.0,479
zone8,2,R05P6179775281,10,0,1.0,444
zone8,2,R05P6179775281,10,10,1.0,109
zone8,2,R05P6179775281,10,30,1.0,75
zone8,2,R05P6179775281,10,60,1.0,33
zone8,2,R05P6179775281,10,100,1.0,36
zone8,2,R05P6179775281,20,0,1.0,2
zone8,2,R05P6179775281,30,0,1.0,1
zone8,2,R05P6179775281,50,0,1.0,1841
zone8,2,R05P6179775281,50,10,1.0,1591
zone8,2,R05P6179775281,50,30,1.0,1180
zone8,2,R05P6179775281,50,60,1.0,700
zone8,2,R05P6179775281,50,100,1.0,588
zone8,2,R10,10,0,1.0,395
zone8,2,R10,10,10,1.0,94
zone8,2,R10,10,30,1.0,121
zone8,2,R10,10,60,1.0,38
zone8,2,R10,10,100,1.0,48
zone8,2,R10,20,0,1.0,1
zone8,2,R10,30,0,1.0,1
zone8,2,R10,50,0,1.0,1620
zone8,2,R10,50,10,1.0,1619
zone8,2,R10,50,30,1.0,1296
zone8,2,R10,50,60,1.0,751
zone8,2,R10,50,100,1.0,616
zone8,2,R20,10,0,1.0,423
zone8,2,R20,10,10,1.0,169
zone8,2,R20,10,30,1.0,196
zone8,2,R20,10,60,1.0,83
zone8,2,R20,10,100,1.0,70
zone8,2,R20,20,0,1.0,2
zone8,2,R20,20,60,1.0,1
zone8,2,R20,30,0,1.0,1
zone8,2,R20,30,10,1.0,2
zone8,2,R20,50,0,1.0,1302
zone8,2,R20,50,10,1.0,1552
zone8,2,R20,50,30,1.0,1344
zone8,2,R20,50,60,1.0,822
zone8,2,R20,50,100,1.0,633
zone9,0,R01,10,0,1.0,1647
zone9,0,R01,10,10,1.0,603
zone9,0,R01,10,30,1.0,282
zone9,0,R01,10,60,1.0,154
zone9,0,R01,10,100,1.0,65
zone9,0,R01,20,0,1.0,12
zone9,0,R01,20,10,1.0,1
zone9,0,R01,20,60,1.0,1
zone9,0,R01,30,0,1.0,16
zone9,0,R01,30,10,1.0,1
zone9,0,R01,50,0,1.0,1330
zone9,0,R01,50,10,1.0,930
zone9,0,R01,50,30,1.0,749
zone9,0,R01,50,60,1.0,450
zone9,0,R01,50,100,1.0,359
zone9,0,R02,10,0,1.0,1066
zone9,0,R02,10,10,1.0,343
zone9,0,R02,10,30,1.0,169
zone9,0,R02,10,60,1.0,89
zone9,0,R02,10,100,1.0,46
zone9,0,R02,20,0,1.0,3
zone9,0,R02,20,10,1.0,1
zone9,0,R02,20,60,1.0,1
zone9,0,R02,30,0,1.0,8
zone9,0,R02,30,30,1.0,1
zone9,0,R02,50,0,1.0,1775
zone9,0,R02,50,10,1.0,1247
zone9,0,R02,50,30,1.0,844
zone9,0,R02,50,60,1.0,554
zone9,0,R02,50,100,1.0,453
zone9,0,R05P6179775281,10,0,1.0,474
zone9,0,R05P6179775281,10,10,1.0,139
zone9,0,R05P6179775281,10,30,1.0,76
zone9,0,R05P6179775281,10,60,1.0,38
zone9,0,R05P6179775281,10,100,1.0,25
zone9,0,R05P6179775281,20,0,1.0,3
zone9,0,R05P6179775281,30,0,1.0,2
zone9,0,R05P6179775281,50,0,1.0,1917
zone9,0,R05P6179775281,50,10,1.0,1581
zone9,0,R05P6179775281,50,30,1.0,1065
zone9,0,R05P6179775281,50,60,1.0,725
zone9,0,R05P6179775281,50,100,1.0,555
zone9,0,R10,10,0,1.0,371
zone9,0,R10,10,10,1.0,144
zone9,0,R10,10,30,1.0,79
zone9,0,R10,10,60,1.0,46
zone9,0,R10,10,100,1.0,43
zone9,0,R10,20,0,1.0,2
zone9,0,R10,30,0,1.0,1
zone9,0,R10,50,0,1.0,1712
zone9,0,R10,50,10,1.0,1648
zone9,0,R10,50,30,1.0,1169
zone9,0,R10,50,60,1.0,771
zone9,0,R10,50,100,1.0,614
zone9,0,R20,10,0,1.0,398
zone9,0,R20,10,10,1.0,170
zone9,0,R20,10,30,1.0,167
zone9,0,R20,10,60,1.0,76
zone9,0,R20,10,100,1.0,65
zone9,0,R20,20,0,1.0,2
zone9,0,R20,30,0,1.0,2
zone9,0,R20,30,10,1.0,2
zone9,0,R20,50,0,1.0,1431
zone9,0,R20,50,10,1.0,1569
zone9,0,R20,50,30,1.0,1245
zone9,0,R20,50,60,1.0,827
zone9,0,R20,50,100,1.0,646
zone9,1,R01,10,0,1.0,1519
zone9,1,R01,10,10,1.0,627
zone9,1,R01,10,30,1.0,269
zone9,1,R01,10,60,1.0,147
zone9,1,R01,10,100,1.0,58
zone9,1,R01,20,0,1.0,10
zone9,1,R01,20,60,1.0,1
zone9,1,R01,30,0,1.0,15
zone9,1,R01,30,10,1.0,3
zone9,1,R01,30,30,1.0,1
zone9,1,R01,50,0,1.0,1436
zone9,1,R01,50,10,1.0,910
zone9,1,R01,50,30,1.0,768
zone9,1,R01,50,60,1.0,494
zone9,1,R01,50,100,1.0,342
zone9,1,R02,10,0,1.0,994
zone9,1,R02,10,10,1.0,329
zone9,1,R02,10,30,1.0,162
zone9,1,R02,10,60,1.0,85
zone9,1,R02,10,100,1.0,44
zone9,1,R02,20,0,1.0,3
zone9,1,R02,20,60,1.0,1
zone9,1,R02,30,0,1.0,8
zone9,1,R02,30,10,1.0,2
zone9,1,R02,30,30,1.0,1
zone9,1,R02,50,0,1.0,1818
zone9,1,R02,50,10,1.0,1271
zone9,1,R02,50,30,1.0,875
zone9,1,R02,50,60,1.0,572
zone9,1,R02,50,100,1.0,435
zone9,1,R05P6179775281,10,0,1.0,439
zone9,1,R05P6179775281,10,10,1.0,127
zone9,1,R05P6179775281,10,30,1.0,80
zone9,1,R05P6179775281,10,60,1.0,40
zone9,1,R05P6179775281,10,100,1.0,23
zone9,1,R05P6179775281,20,0,1.0,1
zone9,1,R05P6179775281,30,0,1.0,3
zone9,1,R05P6179775281,30,10,1.0,3
zone9,1,R05P6179775281,50,0,1.0,1950
zone9,1,R05P6179775281,50,10,1.0,1566
zone9,1,R05P6179775281,50,30,1.0,1074
zone9,1,R05P6179775281,50,60,1.0,706
zone9,1,R05P6179775281,50,100,1.0,588
zone9,1,R10,10,0,1.0,386
zone9,1,R10,10,10,1.0,152
zone9,1,R10,10,30,1.0,94
zone9,1,R10,10,60,1.0,48
zone9,1,R10,10,100,1.0,42
zone9,1,R10,20,0,1.0,1
zone9,1,R10,30,0,1.0,3
zone9,1,R10,30,10,1.0,1
zone9,1,R10,50,0,1.0,1664
zone9,1,R10,50,10,1.0,1640
zone9,1,R10,50,30,1.0,1196
zone9,1,R10,50,60,1.0,731
zone9,1,R10,50,100,1.0,642
zone9,1,R20,10,0,1.0,415
zone9,1,R20,10,10,1.0,226
zone9,1,R20,10,30,1.0,163
zone9,1,R20,10,60,1.0,82
zone9,1,R20,10,100,1.0,62
zone9,1,R20,20,0,1.0,1
zone9,1,R20,20,60,1.0,1
zone9,1,R20,30,0,1.0,1
zone9,1,R20,30,10,1.0,2
zone9,1,R20,50,0,1.0,1365
zone9,1,R20,50,10,1.0,1553
zone9,1,R20,50,30,1.0,1262
zone9,1,R20,50,60,1.0,830
zone9,1,R20,50,100,1.0,637
zone9,2,R01,10,0,1.0,1553
zone9,2,R01,10,10,1.0,611
zone9,2,R01,10,30,1.0,247
zone9,2,R01,10,60,1.0,142
zone9,2,R01,10,100,1.0,65
zone9,2,R01,20,0,1.0,14
zone9,2,R01,20,60,1.0,1
zone9,2,R01,30,0,1.0,16
zone9,2,R01,30,10,1.0,1
zone9,2,R01,30,60,1.0,1
zone9,2,R01,50,0,1.0,1438
zone9,2,R01,50,10,1.0,946
zone9,2,R01,50,30,1.0,775
zone9,2,R01,50,60,1.0,442
zone9,2,R01,50,100,1.0,348
zone9,2,R02,10,0,1.0,967
zone9,2,R02,10,10,1.0,337
zone9,2,R02,10,30,1.0,152
zone9,2,R02,10,60,1.0,72
zone9,2,R02,10,100,1.0,42
zone9,2,R02,20,0,1.0,3
zone9,2,R02,20,60,1.0,1
zone9,2,R02,30,0,1.0,8
zone9,2,R02,30,30,1.0,1
zone9,2,R02,50,0,1.0,1913
zone9,2,R02,50,10,1.0,1265
zone9,2,R02,50,30,1.0,862
zone9,2,R02,50,60,1.0,546
zone9,2,R02,50,100,1.0,431
zone9,2,R05P6179775281,10,0,1.0,448
zone9,2,R05P6179775281,10,10,1.0,126
zone9,2,R05P6179775281,10,30,1.0,75
zone9,2,R05P6179775281,10,60,1.0,34
zone9,2,R05P6179775281,10,100,1.0,30
zone9,2,R05P6179775281,20,0,1.0,2
zone9,2,R05P6179775281,30,0,1.0,3
zone9,2,R05P6179775281,50,0,1.0,1979
zone9,2,R05P6179775281,50,10,1.0,1622
zone9,2,R05P6179775281,50,30,1.0,1059
zone9,2,R05P6179775281,50,60,1.0,671
zone9,2,R05P6179775281,50,100,1.0,551
zone9,2,R10,10,0,1.0,396
zone9,2,R10,10,10,1.0,131
zone9,2,R10,10,30,1.0,98
zone9,2,R10,10,60,1.0,46
zone9,2,R10,10,100,1.0,47
zone9,2,R10,20,0,1.0,2
zone9,2,R10,30,0,1.0,3
zone9,2,R10,50,0,1.0,1699
zone9,2,R10,50,10,1.0,1689
zone9,2,R10,50,30,1.0,1191
zone9,2,R10,50,60,1.0,697
zone9,2,R10,50,100,1.0,601
zone9,2,R20,10,0,1.0,426
zone9,2,R20,10,10,1.0,183
zone9,2,R20,10,30,1.0,191
zone9,2,R20,10,60,1.0,83
zone9,2,R20,10,100,1.0,72
zone9,2,R20,20,0,1.0,2
zone9,2,R20,20,10,1.0,1
zone9,2,R20,20,30,1.0,1
zone9,2,R20,30,0,1.0,2
zone9,2,R20,30,10,1.0,2
zone9,2,R20,50,0,1.0,1390
zone9,2,R20,50,10,1.0,1582
zone9,2,R20,50,30,1.0,1270
zone9,2,R20,50,60,1.0,801
zone9,2,R20,50,100,1.0,594
